amount,date,category_name,type
1939.72,1640090367000.0,Salary,Income
360.02,1700376795000.0,Salary,Income
1201.34,1654037107000.0,Freelancing,Income
3159.43,1665874796000.0,Salary,Income
624.68,1703975908000.0,Utilities,Expense
4805.52,1620219993000.0,Gifts Received,Income
4339.18,1714443588000.0,Rent,Expense
3087.91,1661317764000.0,Bonus,Income
4387.38,1671909309000.0,Dining Out,Expense
1037.38,1688542016000.0,Bonus,Income
4716.83,1581697012000.0,Gifts Received,Income
1287.61,1684023999000.0,Salary,Income
4702.03,1624717155000.0,Electronics,Expense
2439.46,1707911197000.0,Gifts Received,Income
4232.47,1653318662000.0,Gifts Received,Income
847.31,1666348544000.0,Freelancing,Income
740.23,1614502146000.0,Freelancing,Income
488.63,1615249699000.0,Subscriptions,Expense
1070.76,1689947492000.0,Salary,Income
2742.72,1695210527000.0,Bonus,Income
3746.66,1620289756000.0,Freelancing,Income
3348.17,1646825630000.0,Groceries,Expense
2094.8,1638951104000.0,Freelancing,Income
1067.8,1690965964000.0,Gifts Received,Income
4090.78,1707178455000.0,Electronics,Expense
1765.31,1633085935000.0,Freelancing,Income
2936.59,1680543087000.0,Salary,Income
2028.69,1678978162000.0,Leisure,Expense
3191.75,1633522975000.0,Bonus,Income
1250.19,1704261772000.0,Salary,Income
3796.36,1712277829000.0,Bonus,Income
2856.69,1628776936000.0,Freelancing,Income
1983.81,1647883875000.0,Pet Care,Expense
4688.27,1580462167000.0,Utilities,Expense
2409.97,1691767713000.0,Freelancing,Income
1630.79,1609005205000.0,Rent,Expense
3973.34,1700941777000.0,Freelancing,Income
2041.9,1678448067000.0,Utilities,Expense
4259.76,1643291370000.0,Bonus,Income
226.64,1695599811000.0,Salary,Income
4915.43,1693090063000.0,Travel,Expense
2305.57,1638219001000.0,Groceries,Expense
3097.9,1658868873000.0,Bonus,Income
2832.29,1719159905000.0,Electronics,Expense
2954.24,1642085746000.0,Utilities,Expense
682.44,1648468639000.0,Groceries,Expense
1757.32,1695755128000.0,Gifts Received,Income
3604.67,1651781859000.0,Rent,Expense
4790.79,1606149894000.0,Electronics,Expense
4622.96,1640893850000.0,Pet Care,Expense
4286.29,1705435438000.0,Salary,Income
2057.1,1675814033000.0,Dining Out,Expense
2890.56,1649840989000.0,Gifts Received,Income
358.36,1707484729000.0,Bonus,Income
4379.76,1707279452000.0,Gifts Received,Income
2178.64,1677844887000.0,Freelancing,Income
778.76,1684343105000.0,Gifts Received,Income
1617.03,1664390398000.0,Rent,Expense
2204.2,1658484053000.0,Subscriptions,Expense
3119.39,1688686474000.0,Groceries,Expense
967.1,1591314734000.0,Freelancing,Income
2640.7,1623814616000.0,Utilities,Expense
1751.34,1707491306000.0,Pet Care,Expense
1729.84,1711401875000.0,Freelancing,Income
2634.92,1680759569000.0,Transportation,Expense
255.0,1629073379000.0,Subscriptions,Expense
2132.79,1695482582000.0,Travel,Expense
4918.86,1652657562000.0,Utilities,Expense
162.28,1606000614000.0,Subscriptions,Expense
3642.0,1682325718000.0,Bonus,Income
3547.23,1600146166000.0,Groceries,Expense
738.41,1695423870000.0,Leisure,Expense
1170.63,1632387968000.0,Groceries,Expense
3363.84,1627074704000.0,Gifts Received,Income
3618.74,1691325657000.0,Electronics,Expense
136.16,1661823654000.0,Bonus,Income
3491.46,1721314815000.0,Clothing,Expense
1691.22,1582310302000.0,Leisure,Expense
322.37,1707002853000.0,Dining Out,Expense
835.86,1659319918000.0,Groceries,Expense
1608.02,1643758390000.0,Freelancing,Income
4994.88,1710280379000.0,Dining Out,Expense
4872.72,1673135629000.0,Freelancing,Income
2842.1,1634819422000.0,Rent,Expense
1830.2,1688810420000.0,Bonus,Income
3210.76,1682321334000.0,Bonus,Income
3780.19,1601362633000.0,Transportation,Expense
3580.67,1598447593000.0,Freelancing,Income
4985.09,1628358481000.0,Salary,Income
4240.17,1685125800000.0,Electronics,Expense
3600.71,1624586298000.0,Pet Care,Expense
1515.45,1680983089000.0,Subscriptions,Expense
1860.66,1602407699000.0,Gifts Received,Income
3475.98,1710134389000.0,Subscriptions,Expense
3549.69,1654757799000.0,Bonus,Income
30.72,1640598527000.0,Bonus,Income
2798.76,1709503983000.0,Salary,Income
2053.33,1614704879000.0,Freelancing,Income
4878.69,1647585154000.0,Leisure,Expense
3090.94,1709267975000.0,Gifts Received,Income
219.77,1620891207000.0,Rent,Expense
1457.4,1591440374000.0,Gifts Received,Income
287.55,1614172499000.0,Clothing,Expense
1604.32,1667701175000.0,Leisure,Expense
136.95,1697654571000.0,Transportation,Expense
4890.89,1657180569000.0,Bonus,Income
3650.42,1627465070000.0,Electronics,Expense
1302.02,1585533411000.0,Gifts Received,Income
4356.35,1685484326000.0,Salary,Income
2438.01,1652833974000.0,Pet Care,Expense
3018.97,1702679114000.0,Gifts Received,Income
3242.7,1623485242000.0,Bonus,Income
2132.97,1669643632000.0,Rent,Expense
2629.78,1619123888000.0,Gifts Received,Income
2396.97,1671114116000.0,Rent,Expense
4555.54,1606759093000.0,Utilities,Expense
4126.49,1583314950000.0,Freelancing,Income
4222.47,1580884123000.0,Salary,Income
850.46,1656978697000.0,Electronics,Expense
240.1,1636411834000.0,Gifts Received,Income
4738.21,1619833603000.0,Freelancing,Income
216.44,1713740923000.0,Leisure,Expense
4552.17,1698025552000.0,Gifts Received,Income
1617.95,1603104641000.0,Transportation,Expense
532.74,1662506543000.0,Groceries,Expense
939.47,1667245492000.0,Pet Care,Expense
4156.86,1665863164000.0,Rent,Expense
3444.46,1628338284000.0,Rent,Expense
4473.93,1676510309000.0,Salary,Income
3497.8,1696403635000.0,Utilities,Expense
3250.05,1618924273000.0,Electronics,Expense
4508.25,1681781512000.0,Freelancing,Income
3958.03,1706395304000.0,Bonus,Income
1416.31,1611476364000.0,Transportation,Expense
750.4,1656508475000.0,Salary,Income
1177.9,1674261579000.0,Groceries,Expense
1580.54,1640465291000.0,Electronics,Expense
354.23,1602065373000.0,Salary,Income
2031.59,1694489743000.0,Travel,Expense
2832.78,1649946084000.0,Salary,Income
776.98,1590624109000.0,Gifts Received,Income
2459.44,1717241719000.0,Gifts Received,Income
4382.6,1603654949000.0,Utilities,Expense
502.33,1630181955000.0,Freelancing,Income
3294.26,1619361037000.0,Bonus,Income
4849.4,1710421847000.0,Salary,Income
1664.02,1720308343000.0,Leisure,Expense
4852.89,1641822671000.0,Gifts Received,Income
3386.41,1692087960000.0,Rent,Expense
3945.84,1593466889000.0,Freelancing,Income
2479.43,1666875026000.0,Groceries,Expense
3124.68,1677250501000.0,Travel,Expense
2020.6,1660696626000.0,Dining Out,Expense
3120.37,1580179541000.0,Salary,Income
1298.45,1612995822000.0,Bonus,Income
2545.77,1699504585000.0,Bonus,Income
30.53,1627749395000.0,Salary,Income
1252.88,1586893707000.0,Pet Care,Expense
29.14,1607012659000.0,Salary,Income
1942.74,1718204636000.0,Electronics,Expense
2401.24,1680545779000.0,Leisure,Expense
1761.18,1597891158000.0,Pet Care,Expense
3563.18,1635829196000.0,Subscriptions,Expense
351.39,1650088152000.0,Salary,Income
55.97,1704386491000.0,Subscriptions,Expense
1698.96,1709206775000.0,Salary,Income
391.61,1621736185000.0,Clothing,Expense
1477.29,1677540470000.0,Freelancing,Income
2020.75,1634514830000.0,Leisure,Expense
1077.42,1675444577000.0,Rent,Expense
298.59,1628852323000.0,Leisure,Expense
466.39,1622790360000.0,Freelancing,Income
2179.05,1637491397000.0,Utilities,Expense
322.25,1579510410000.0,Clothing,Expense
487.08,1639680059000.0,Freelancing,Income
4888.63,1716830228000.0,Bonus,Income
3385.5,1645059821000.0,Salary,Income
2593.51,1602270661000.0,Clothing,Expense
2334.34,1631281014000.0,Pet Care,Expense
4024.32,1669276987000.0,Gifts Received,Income
1775.32,1634323014000.0,Freelancing,Income
4435.75,1637279738000.0,Gifts Received,Income
3193.77,1705454975000.0,Salary,Income
3723.99,1672573076000.0,Salary,Income
1167.68,1598579864000.0,Rent,Expense
748.28,1662365241000.0,Gifts Received,Income
235.67,1682652252000.0,Leisure,Expense
611.23,1595890834000.0,Gifts Received,Income
2890.69,1584367129000.0,Salary,Income
4759.5,1616373187000.0,Pet Care,Expense
2693.14,1657365482000.0,Rent,Expense
4437.28,1609877966000.0,Electronics,Expense
4264.46,1579854783000.0,Electronics,Expense
4568.14,1703546347000.0,Subscriptions,Expense
1528.8,1678284429000.0,Salary,Income
3206.08,1701294069000.0,Utilities,Expense
843.37,1711778168000.0,Pet Care,Expense
2715.5,1721921360000.0,Groceries,Expense
4977.22,1694724134000.0,Groceries,Expense
2574.2,1694678831000.0,Clothing,Expense
1413.66,1702554346000.0,Pet Care,Expense
3807.74,1616881395000.0,Subscriptions,Expense
1059.32,1641075814000.0,Utilities,Expense
1525.1,1650805786000.0,Freelancing,Income
3723.46,1697216993000.0,Leisure,Expense
3076.24,1686487315000.0,Freelancing,Income
3717.8,1719109358000.0,Leisure,Expense
1701.61,1692733238000.0,Dining Out,Expense
2927.34,1637040629000.0,Pet Care,Expense
2707.79,1667957626000.0,Freelancing,Income
96.47,1708749620000.0,Salary,Income
4835.37,1616917096000.0,Clothing,Expense
4848.35,1694472308000.0,Pet Care,Expense
1531.27,1695877483000.0,Bonus,Income
214.41,1636294248000.0,Gifts Received,Income
4264.87,1636207488000.0,Utilities,Expense
4088.67,1679089183000.0,Salary,Income
4143.74,1603515236000.0,Rent,Expense
2936.37,1698396522000.0,Pet Care,Expense
1800.67,1641487052000.0,Gifts Received,Income
4127.73,1684938607000.0,Pet Care,Expense
4421.29,1716117914000.0,Clothing,Expense
913.3,1615412995000.0,Bonus,Income
4063.79,1704094572000.0,Bonus,Income
3376.65,1649794905000.0,Freelancing,Income
1879.41,1618060589000.0,Subscriptions,Expense
562.22,1715671292000.0,Salary,Income
268.67,1602701338000.0,Bonus,Income
1728.09,1704371007000.0,Pet Care,Expense
4444.86,1623013897000.0,Utilities,Expense
90.27,1624215561000.0,Gifts Received,Income
3620.98,1710261410000.0,Utilities,Expense
3435.64,1626430286000.0,Freelancing,Income
1260.88,1639311824000.0,Gifts Received,Income
1784.64,1637834959000.0,Salary,Income
2321.43,1633151379000.0,Clothing,Expense
811.5,1601604861000.0,Bonus,Income
196.97,1617653251000.0,Salary,Income
2112.17,1705955822000.0,Freelancing,Income
4017.18,1645700463000.0,Leisure,Expense
1359.58,1695901498000.0,Gifts Received,Income
4517.14,1598291280000.0,Electronics,Expense
3905.26,1695979031000.0,Rent,Expense
3115.08,1683446179000.0,Dining Out,Expense
2909.4,1584745446000.0,Salary,Income
231.05,1592574363000.0,Salary,Income
2997.44,1657204352000.0,Electronics,Expense
3612.14,1721100913000.0,Groceries,Expense
4365.36,1705664088000.0,Dining Out,Expense
30.65,1715245803000.0,Clothing,Expense
943.1,1658381818000.0,Bonus,Income
4902.9,1680059156000.0,Freelancing,Income
347.98,1610573828000.0,Bonus,Income
4095.95,1710706629000.0,Groceries,Expense
677.47,1607847383000.0,Transportation,Expense
2227.03,1610349399000.0,Leisure,Expense
3487.97,1628214852000.0,Pet Care,Expense
3602.04,1625115182000.0,Bonus,Income
210.16,1609657914000.0,Bonus,Income
2859.55,1597775819000.0,Bonus,Income
13.57,1665627326000.0,Gifts Received,Income
849.05,1690842022000.0,Rent,Expense
4898.11,1600751066000.0,Travel,Expense
2074.3,1634313029000.0,Bonus,Income
560.52,1588584569000.0,Salary,Income
875.61,1695439991000.0,Electronics,Expense
1705.44,1702821296000.0,Groceries,Expense
1481.27,1608491212000.0,Dining Out,Expense
1132.18,1687837059000.0,Pet Care,Expense
4064.67,1702186831000.0,Leisure,Expense
808.01,1648118972000.0,Gifts Received,Income
4898.5,1629781236000.0,Bonus,Income
1099.72,1693858887000.0,Leisure,Expense
3541.3,1678172072000.0,Utilities,Expense
1896.58,1585398973000.0,Leisure,Expense
3421.96,1634586522000.0,Gifts Received,Income
2045.28,1618804186000.0,Pet Care,Expense
706.57,1585015239000.0,Bonus,Income
3453.23,1687604182000.0,Travel,Expense
3369.89,1721618124000.0,Clothing,Expense
4436.97,1631171300000.0,Transportation,Expense
4748.08,1579068585000.0,Bonus,Income
1105.44,1629583285000.0,Freelancing,Income
600.37,1606950704000.0,Salary,Income
321.02,1630884238000.0,Bonus,Income
4157.89,1704488410000.0,Subscriptions,Expense
909.14,1661032706000.0,Travel,Expense
4313.9,1625321127000.0,Dining Out,Expense
1719.0,1631905779000.0,Rent,Expense
2676.83,1719513666000.0,Leisure,Expense
497.18,1580340012000.0,Utilities,Expense
2385.49,1624866621000.0,Dining Out,Expense
3305.29,1704410294000.0,Clothing,Expense
2836.31,1672987541000.0,Electronics,Expense
3349.53,1637377270000.0,Bonus,Income
3064.61,1657013608000.0,Utilities,Expense
4072.54,1714387971000.0,Subscriptions,Expense
2297.63,1584766863000.0,Gifts Received,Income
4573.27,1703040599000.0,Bonus,Income
3521.89,1627375971000.0,Dining Out,Expense
1407.64,1674111272000.0,Salary,Income
2167.87,1587659043000.0,Travel,Expense
954.03,1651300065000.0,Subscriptions,Expense
3757.67,1657229216000.0,Freelancing,Income
4132.55,1701010727000.0,Pet Care,Expense
1145.72,1595525366000.0,Salary,Income
3738.55,1660275199000.0,Pet Care,Expense
1197.83,1642768795000.0,Pet Care,Expense
2595.68,1653435106000.0,Freelancing,Income
3820.06,1637958810000.0,Transportation,Expense
1123.64,1688498271000.0,Freelancing,Income
3937.85,1658046633000.0,Gifts Received,Income
1168.73,1688094577000.0,Leisure,Expense
1047.52,1585432449000.0,Clothing,Expense
2222.76,1609562904000.0,Dining Out,Expense
1846.49,1676513437000.0,Salary,Income
3439.83,1584336380000.0,Bonus,Income
570.42,1613727522000.0,Subscriptions,Expense
3354.55,1696824824000.0,Pet Care,Expense
4382.03,1680819077000.0,Salary,Income
2402.56,1648007035000.0,Gifts Received,Income
1289.4,1681706998000.0,Dining Out,Expense
3250.01,1636396861000.0,Salary,Income
2194.69,1646701748000.0,Clothing,Expense
3998.53,1717627004000.0,Gifts Received,Income
4214.26,1600485769000.0,Salary,Income
1411.1,1589355587000.0,Bonus,Income
3582.47,1648532355000.0,Electronics,Expense
1503.81,1687908858000.0,Salary,Income
2835.66,1645009106000.0,Salary,Income
326.07,1713454295000.0,Utilities,Expense
1366.13,1646036331000.0,Electronics,Expense
3672.36,1620740472000.0,Electronics,Expense
2032.0,1581654875000.0,Transportation,Expense
2129.99,1604838203000.0,Travel,Expense
2340.67,1670961580000.0,Bonus,Income
4286.08,1623500010000.0,Freelancing,Income
505.53,1718129642000.0,Salary,Income
2417.95,1712041638000.0,Salary,Income
4614.46,1617440102000.0,Bonus,Income
3623.99,1702305941000.0,Utilities,Expense
2178.41,1613600332000.0,Utilities,Expense
3838.15,1707793779000.0,Gifts Received,Income
1820.23,1616244590000.0,Utilities,Expense
1339.8,1590812507000.0,Dining Out,Expense
480.44,1716205605000.0,Freelancing,Income
3425.51,1695699123000.0,Gifts Received,Income
2375.68,1655179017000.0,Freelancing,Income
3130.51,1638582005000.0,Utilities,Expense
2105.32,1612148596000.0,Freelancing,Income
4396.94,1594384105000.0,Bonus,Income
3122.67,1712555931000.0,Subscriptions,Expense
1496.41,1603784175000.0,Subscriptions,Expense
4055.2,1611845001000.0,Bonus,Income
2399.91,1595027650000.0,Gifts Received,Income
4734.08,1599687374000.0,Freelancing,Income
2924.4,1641023668000.0,Clothing,Expense
2999.98,1716190958000.0,Freelancing,Income
3364.86,1699207803000.0,Clothing,Expense
1458.1,1640828171000.0,Bonus,Income
1420.58,1642906167000.0,Subscriptions,Expense
1082.46,1648382956000.0,Rent,Expense
4680.34,1588040183000.0,Pet Care,Expense
1248.67,1587633796000.0,Travel,Expense
1044.65,1651582491000.0,Freelancing,Income
1060.99,1609967649000.0,Transportation,Expense
2988.54,1679179049000.0,Gifts Received,Income
3531.57,1622920099000.0,Transportation,Expense
1185.91,1651655081000.0,Bonus,Income
2401.86,1651981976000.0,Clothing,Expense
640.19,1602720084000.0,Bonus,Income
4622.84,1716473886000.0,Subscriptions,Expense
373.11,1710498898000.0,Salary,Income
94.94,1708235758000.0,Gifts Received,Income
1516.79,1579670128000.0,Clothing,Expense
780.87,1598813845000.0,Freelancing,Income
1097.2,1709618346000.0,Bonus,Income
4845.8,1594892669000.0,Clothing,Expense
71.11,1653989946000.0,Bonus,Income
3541.17,1657895016000.0,Gifts Received,Income
700.5,1707174557000.0,Gifts Received,Income
633.47,1680290804000.0,Gifts Received,Income
3577.77,1651513991000.0,Salary,Income
4372.0,1626785649000.0,Subscriptions,Expense
3191.87,1715002585000.0,Freelancing,Income
3789.73,1714960041000.0,Freelancing,Income
3501.41,1585045039000.0,Freelancing,Income
3826.41,1593622989000.0,Bonus,Income
2604.56,1700820464000.0,Pet Care,Expense
3511.64,1697498525000.0,Pet Care,Expense
4174.65,1578025118000.0,Leisure,Expense
803.73,1605590695000.0,Gifts Received,Income
817.16,1640816169000.0,Dining Out,Expense
2104.57,1630683557000.0,Gifts Received,Income
3167.08,1622683987000.0,Bonus,Income
2356.09,1621846280000.0,Bonus,Income
1893.71,1647216666000.0,Bonus,Income
2434.19,1635763684000.0,Travel,Expense
1227.2,1690806413000.0,Dining Out,Expense
4822.09,1592801574000.0,Bonus,Income
2345.45,1591260889000.0,Bonus,Income
11.08,1595094946000.0,Gifts Received,Income
2183.05,1673210751000.0,Pet Care,Expense
517.77,1667669096000.0,Bonus,Income
1336.37,1662386508000.0,Clothing,Expense
1150.01,1645460639000.0,Subscriptions,Expense
1244.4,1594805846000.0,Subscriptions,Expense
180.56,1614583453000.0,Transportation,Expense
203.03,1605263067000.0,Salary,Income
1097.64,1655954559000.0,Bonus,Income
4805.74,1720771194000.0,Transportation,Expense
4349.32,1719226933000.0,Subscriptions,Expense
4784.69,1617118880000.0,Gifts Received,Income
3139.13,1691000025000.0,Salary,Income
2886.54,1665252227000.0,Bonus,Income
4126.22,1714735721000.0,Bonus,Income
3976.66,1609194245000.0,Salary,Income
2886.09,1612665572000.0,Bonus,Income
891.53,1601173923000.0,Salary,Income
4167.31,1653851632000.0,Bonus,Income
170.78,1670086941000.0,Gifts Received,Income
232.48,1595857385000.0,Bonus,Income
1416.31,1664082358000.0,Bonus,Income
3515.5,1710646181000.0,Bonus,Income
1180.18,1603100880000.0,Dining Out,Expense
2353.68,1639503763000.0,Groceries,Expense
949.96,1622919011000.0,Freelancing,Income
2095.26,1636789948000.0,Bonus,Income
418.78,1694300527000.0,Gifts Received,Income
3124.74,1642562313000.0,Freelancing,Income
442.5,1593115191000.0,Transportation,Expense
2426.69,1653230177000.0,Pet Care,Expense
3637.98,1595411003000.0,Bonus,Income
1556.29,1611316142000.0,Rent,Expense
3637.07,1712223585000.0,Freelancing,Income
4762.02,1615636089000.0,Salary,Income
701.24,1667579864000.0,Salary,Income
4373.28,1693542583000.0,Salary,Income
1666.48,1707624913000.0,Clothing,Expense
816.6,1695725303000.0,Bonus,Income
3240.42,1702995094000.0,Leisure,Expense
1880.82,1693450086000.0,Leisure,Expense
2822.68,1668689196000.0,Bonus,Income
3406.91,1588875809000.0,Transportation,Expense
2329.71,1709522397000.0,Subscriptions,Expense
2210.62,1692272748000.0,Gifts Received,Income
3029.73,1660033904000.0,Freelancing,Income
1946.07,1598721501000.0,Freelancing,Income
2709.9,1715368756000.0,Salary,Income
219.4,1679397764000.0,Gifts Received,Income
4454.11,1615443422000.0,Salary,Income
121.95,1583277342000.0,Freelancing,Income
3412.49,1699224811000.0,Freelancing,Income
2121.66,1708423194000.0,Leisure,Expense
3905.64,1588276995000.0,Bonus,Income
1706.98,1619677386000.0,Bonus,Income
4614.33,1707367575000.0,Transportation,Expense
3176.98,1626197626000.0,Gifts Received,Income
1283.28,1678823776000.0,Pet Care,Expense
4841.86,1710483997000.0,Travel,Expense
4025.53,1630053104000.0,Clothing,Expense
891.96,1639144347000.0,Utilities,Expense
981.02,1721574108000.0,Bonus,Income
2026.01,1602206093000.0,Groceries,Expense
1327.76,1644746688000.0,Gifts Received,Income
2575.7,1715819353000.0,Rent,Expense
3237.4,1667331995000.0,Salary,Income
4729.86,1601422903000.0,Gifts Received,Income
2835.43,1693683484000.0,Bonus,Income
1429.97,1584446909000.0,Subscriptions,Expense
230.13,1699936372000.0,Travel,Expense
4394.53,1632926543000.0,Salary,Income
1804.46,1718942135000.0,Salary,Income
2858.08,1629971051000.0,Bonus,Income
4919.46,1671603304000.0,Subscriptions,Expense
3365.85,1684808915000.0,Leisure,Expense
1642.97,1673648864000.0,Dining Out,Expense
4240.12,1670332508000.0,Transportation,Expense
2878.03,1637301341000.0,Gifts Received,Income
71.42,1626620598000.0,Freelancing,Income
4452.65,1665861178000.0,Clothing,Expense
1107.48,1669389684000.0,Electronics,Expense
3298.07,1596337308000.0,Transportation,Expense
4407.02,1661853955000.0,Salary,Income
1208.71,1585065093000.0,Subscriptions,Expense
2940.45,1608412080000.0,Salary,Income
2784.11,1689536659000.0,Electronics,Expense
2493.07,1709858028000.0,Leisure,Expense
301.23,1702488493000.0,Salary,Income
2880.01,1606516225000.0,Salary,Income
4402.29,1642945520000.0,Salary,Income
42.89,1714677283000.0,Subscriptions,Expense
3348.07,1603782250000.0,Freelancing,Income
2517.84,1678545535000.0,Bonus,Income
631.24,1642158440000.0,Clothing,Expense
1553.54,1703536698000.0,Gifts Received,Income
661.48,1591322701000.0,Subscriptions,Expense
3206.95,1682613015000.0,Leisure,Expense
3928.93,1619007813000.0,Dining Out,Expense
1055.48,1600129833000.0,Salary,Income
15.83,1698630235000.0,Clothing,Expense
3563.46,1606187934000.0,Freelancing,Income
554.65,1683589640000.0,Salary,Income
3610.25,1614682988000.0,Groceries,Expense
3231.83,1587126334000.0,Gifts Received,Income
1299.69,1657851863000.0,Subscriptions,Expense
3226.56,1604018147000.0,Freelancing,Income
1793.17,1646590072000.0,Utilities,Expense
1534.23,1630446579000.0,Salary,Income
4606.02,1579606921000.0,Subscriptions,Expense
3057.26,1621138671000.0,Salary,Income
3511.68,1719997874000.0,Freelancing,Income
966.89,1694265605000.0,Clothing,Expense
2966.46,1644156750000.0,Clothing,Expense
2406.41,1654239671000.0,Gifts Received,Income
2373.26,1618051782000.0,Electronics,Expense
1949.14,1689997724000.0,Travel,Expense
2741.55,1585579041000.0,Electronics,Expense
2490.42,1579891879000.0,Freelancing,Income
3525.78,1637692150000.0,Gifts Received,Income
2628.17,1654300392000.0,Dining Out,Expense
4058.5,1660204838000.0,Travel,Expense
4924.01,1679364733000.0,Transportation,Expense
3606.74,1599849611000.0,Salary,Income
980.63,1720143251000.0,Electronics,Expense
2665.65,1653359335000.0,Bonus,Income
844.13,1645702416000.0,Transportation,Expense
610.33,1611402478000.0,Salary,Income
3272.91,1644153945000.0,Freelancing,Income
2499.13,1578276652000.0,Pet Care,Expense
1366.48,1712441554000.0,Utilities,Expense
1733.51,1602937146000.0,Bonus,Income
2549.35,1717147389000.0,Freelancing,Income
4656.19,1618092453000.0,Utilities,Expense
2230.82,1621807467000.0,Travel,Expense
2844.09,1626142417000.0,Gifts Received,Income
3548.7,1603162542000.0,Subscriptions,Expense
404.7,1617204325000.0,Leisure,Expense
4321.72,1618150246000.0,Transportation,Expense
4283.48,1679347516000.0,Bonus,Income
2771.09,1660926594000.0,Transportation,Expense
4999.19,1699562712000.0,Freelancing,Income
3657.33,1588259427000.0,Salary,Income
3072.58,1633139599000.0,Rent,Expense
4721.79,1583252575000.0,Gifts Received,Income
2749.22,1689414981000.0,Transportation,Expense
3626.8,1578231135000.0,Electronics,Expense
4761.37,1584738098000.0,Gifts Received,Income
3455.19,1630107553000.0,Rent,Expense
3997.31,1706719261000.0,Freelancing,Income
3760.13,1597279107000.0,Bonus,Income
3021.42,1606417750000.0,Salary,Income
3278.49,1594310002000.0,Salary,Income
1458.8,1588245315000.0,Clothing,Expense
1956.96,1578754932000.0,Freelancing,Income
1304.14,1670198664000.0,Bonus,Income
810.92,1579010011000.0,Salary,Income
3923.39,1712812692000.0,Clothing,Expense
825.15,1677336869000.0,Salary,Income
639.63,1708595400000.0,Bonus,Income
2390.6,1720171800000.0,Gifts Received,Income
581.23,1675265654000.0,Leisure,Expense
344.22,1686836090000.0,Freelancing,Income
2619.07,1664590880000.0,Gifts Received,Income
2565.64,1661249589000.0,Rent,Expense
3609.92,1684627616000.0,Rent,Expense
3695.34,1719438828000.0,Gifts Received,Income
4103.13,1681529635000.0,Clothing,Expense
1800.12,1618521980000.0,Electronics,Expense
567.16,1602691109000.0,Bonus,Income
1181.81,1616861542000.0,Pet Care,Expense
1759.87,1612000945000.0,Bonus,Income
1405.31,1600126967000.0,Clothing,Expense
1018.91,1627220556000.0,Gifts Received,Income
618.72,1671949321000.0,Freelancing,Income
4869.21,1642859669000.0,Bonus,Income
3140.52,1635108193000.0,Salary,Income
2335.11,1604053568000.0,Transportation,Expense
3438.39,1612542853000.0,Gifts Received,Income
3408.44,1604730317000.0,Rent,Expense
2691.25,1642700266000.0,Rent,Expense
4739.35,1582298005000.0,Gifts Received,Income
330.63,1707975743000.0,Gifts Received,Income
2656.47,1630181945000.0,Gifts Received,Income
1691.26,1581708230000.0,Gifts Received,Income
1510.86,1593389414000.0,Freelancing,Income
3880.08,1679824342000.0,Gifts Received,Income
584.73,1680002129000.0,Pet Care,Expense
4547.13,1614477744000.0,Salary,Income
4505.01,1599710942000.0,Salary,Income
1529.6,1682980166000.0,Freelancing,Income
3199.48,1668477699000.0,Subscriptions,Expense
1848.18,1718901556000.0,Gifts Received,Income
1103.09,1666841709000.0,Gifts Received,Income
575.8,1712389790000.0,Bonus,Income
2120.72,1637495738000.0,Gifts Received,Income
4672.21,1718846166000.0,Transportation,Expense
4398.5,1586168122000.0,Clothing,Expense
2035.13,1598893386000.0,Gifts Received,Income
211.75,1703496501000.0,Freelancing,Income
4705.19,1619267959000.0,Gifts Received,Income
1350.47,1637777184000.0,Freelancing,Income
2386.09,1635879122000.0,Gifts Received,Income
4189.7,1580721231000.0,Gifts Received,Income
2415.42,1626897719000.0,Bonus,Income
175.01,1686977812000.0,Groceries,Expense
3395.56,1602339165000.0,Pet Care,Expense
2183.62,1721617831000.0,Salary,Income
3944.73,1642091362000.0,Travel,Expense
1149.65,1682181753000.0,Freelancing,Income
652.1,1623744678000.0,Salary,Income
847.61,1676955458000.0,Clothing,Expense
2543.76,1652407002000.0,Rent,Expense
2729.31,1642771918000.0,Groceries,Expense
3103.53,1597273058000.0,Utilities,Expense
564.22,1720807646000.0,Leisure,Expense
2687.52,1695538479000.0,Clothing,Expense
1666.38,1655375628000.0,Subscriptions,Expense
4162.09,1689353902000.0,Dining Out,Expense
501.91,1662882724000.0,Clothing,Expense
2764.71,1579843683000.0,Groceries,Expense
1745.22,1610643380000.0,Utilities,Expense
3536.44,1614293257000.0,Bonus,Income
922.99,1594249038000.0,Salary,Income
3609.79,1621901442000.0,Rent,Expense
1940.94,1679910045000.0,Travel,Expense
4141.24,1616660619000.0,Dining Out,Expense
1077.53,1720160434000.0,Salary,Income
1818.54,1604402297000.0,Utilities,Expense
1491.7,1621766571000.0,Groceries,Expense
2187.4,1657572491000.0,Salary,Income
1869.04,1602854167000.0,Bonus,Income
4999.92,1705525588000.0,Bonus,Income
4838.87,1650998349000.0,Leisure,Expense
3498.01,1608425983000.0,Travel,Expense
2108.72,1679140206000.0,Gifts Received,Income
4680.61,1710639741000.0,Freelancing,Income
350.04,1581016156000.0,Pet Care,Expense
2832.01,1592337566000.0,Bonus,Income
1756.85,1592158628000.0,Travel,Expense
3306.36,1716194556000.0,Dining Out,Expense
3162.12,1633630768000.0,Groceries,Expense
4921.24,1721031776000.0,Bonus,Income
621.39,1619444759000.0,Bonus,Income
1677.34,1714817490000.0,Gifts Received,Income
4970.73,1659535438000.0,Electronics,Expense
